chr	pos	eQTL_p	GWAS_p	KG_AF1	KG_AF2	CEU_AF1	CEU_AF2	KG_MAF	CEU_MAF
11	35310565	0.993762375661873	0.71	0.76897	0.23103	0.76087	0.23913	0.23103	0.23913
11	35310649	0.86424776914458	0.72	0.397165	0.602835	0.333333	0.666667	0.397165	0.333333
11	35310671	0.184629585704366	0.4	0.985823	0.0141773	0.978261	0.0217391	0.0141773	0.0217391
11	35310763	0.993762375661873	1	0.76897	0.23103	0.76087	0.23913	0.23103	0.23913
11	35310764	0.993762375661873	0.89	0.769169	0.230831	0.76087	0.23913	0.230831	0.23913
11	35310764	0.993762375661873	0.89	0.769169	0.230831	0.76087	0.23913	0.230831	0.23913
11	35310764	0.993762375661873	0.89	0.769169	0.230831	0.76087	0.23913	0.230831	0.23913
11	35310781	0.993762375661873	0.72	0.769768	0.230232	0.76087	0.23913	0.230232	0.23913
11	35311153	0.993762375661873	0.71	0.76897	0.23103	0.76087	0.23913	0.23103	0.23913
11	35311418	0.993762375661873	0.73	0.76897	0.23103	0.76087	0.23913	0.23103	0.23913
11	35311513	0.91468747541817	0.96	0.793131	0.206869	0.782609	0.217391	0.206869	0.217391
11	35311712	0.993762375661873	0.77	0.779553	0.220447	0.76087	0.23913	0.220447	0.23913
11	35311725	0.993762375661873	0.73	0.76897	0.23103	0.76087	0.23913	0.23103	0.23913
11	35311870	0.993762375661873	0.73	0.76897	0.23103	0.76087	0.23913	0.23103	0.23913
11	35311938	0.889091605545743	0.81	0.628594	0.371406	0.572464	0.427536	0.371406	0.427536
11	35311985	0.993762375661873	0.76	0.768371	0.231629	0.76087	0.23913	0.231629	0.23913
11	35312145	0.993762375661873	0.73	0.769169	0.230831	0.76087	0.23913	0.230831	0.23913
11	35312380	0.993762375661873	0.73	0.769169	0.230831	0.76087	0.23913	0.230831	0.23913
11	35312435	0.993762375661873	0.73	0.769169	0.230831	0.76087	0.23913	0.230831	0.23913
11	35312583	0.86424776914458	0.89	0.397165	0.602835	0.333333	0.666667	0.397165	0.333333
11	35312590	0.993762375661873	0.73	0.769169	0.230831	0.76087	0.23913	0.230831	0.23913
11	35312819	0.993762375661873	0.72	0.771965	0.228035	0.76087	0.23913	0.228035	0.23913
11	35312819	0.993762375661873	0.72	0.771965	0.228035	0.76087	0.23913	0.228035	0.23913
11	35312934	0.993762375661873	0.73	0.769169	0.230831	0.76087	0.23913	0.230831	0.23913
11	35312954	0.91468747541817	0.93	0.793331	0.206669	0.782609	0.217391	0.206669	0.217391
11	35313052	0.993762375661873	0.67	0.757188	0.242812	0.76087	0.23913	0.242812	0.23913
11	35313052	0.993762375661873	0.67	0.757188	0.242812	0.76087	0.23913	0.242812	0.23913
11	35313100	0.91468747541817	0.96	0.847843	0.152157	0.782609	0.217391	0.152157	0.217391
11	35313321	0.993762375661873	0.73	0.769169	0.230831	0.76087	0.23913	0.230831	0.23913
11	35314173	0.769471531050237	0.84	0.846645	0.153355	0.942029	0.057971	0.153355	0.057971
11	35314173	0.769471531050237	0.84	0.846645	0.153355	0.942029	0.057971	0.153355	0.057971
11	35314299	0.914928914473258	0.66	0.0409345	0.959065	0.152174	0.847826	0.0409345	0.152174
11	35314455	0.983865453245355	0.89	0.574681	0.425319	0.57971	0.42029	0.425319	0.42029
11	35314854	0.769471531050237	0.76	0.848642	0.151358	0.942029	0.057971	0.151358	0.057971
11	35315080	0.91468747541817	0.95	0.847843	0.152157	0.782609	0.217391	0.152157	0.217391
11	35315525	0.151426873813943	0.6	0.977236	0.0227636	0.92029	0.0797101	0.0227636	0.0797101
11	35315538	0.901040867686794	0.91	0.477037	0.522963	0.362319	0.637681	0.477037	0.362319
11	35316846	0.983865453245355	0.87	0.540136	0.459864	0.57971	0.42029	0.459864	0.42029
11	35317212	0.888578304591461	0.68	0.144369	0.855631	0.282609	0.717391	0.144369	0.282609
11	35317353	0.983865453245355	0.88	0.526358	0.473642	0.57971	0.42029	0.473642	0.42029
11	35317415	0.983865453245355	0.88	0.526158	0.473842	0.57971	0.42029	0.473842	0.42029
11	35317712	0.983865453245355	0.88	0.539736	0.460264	0.57971	0.42029	0.460264	0.42029
11	35317717	0.983865453245355	0.88	0.539736	0.460264	0.57971	0.42029	0.460264	0.42029
11	35317860	0.983865453245355	0.88	0.540535	0.459465	0.57971	0.42029	0.459465	0.42029
11	35318394	0.966942806315254	0.88	0.655751	0.344249	0.572464	0.427536	0.344249	0.427536
11	35318409	0.993762375661873	0.74	0.823682	0.176318	0.76087	0.23913	0.176318	0.23913
11	35318714	0.911057618486038	0.74	0.824081	0.175919	0.768116	0.231884	0.175919	0.231884
11	35320084	0.967995363865766	0.9	0.446685	0.553315	0.333333	0.666667	0.446685	0.333333
11	35320561	0.966942806315254	0.96	0.624201	0.375799	0.572464	0.427536	0.375799	0.427536
11	35320661	0.967995363865766	0.82	0.446885	0.553115	0.333333	0.666667	0.446885	0.333333
11	35320769	0.967995363865766	0.84	0.446685	0.553315	0.333333	0.666667	0.446685	0.333333
11	35320880	0.967995363865766	0.94	0.455671	0.544329	0.333333	0.666667	0.455671	0.333333
11	35320880	0.967995363865766	0.94	0.455671	0.544329	0.333333	0.666667	0.455671	0.333333
11	35320880	0.967995363865766	0.94	0.455671	0.544329	0.333333	0.666667	0.455671	0.333333
11	35320902	0.885816678558676	0.32	0.879393	0.120607	0.942029	0.057971	0.120607	0.057971
11	35320946	0.967995363865766	0.85	0.445088	0.554912	0.333333	0.666667	0.445088	0.333333
11	35321005	0.967995363865766	0.93	0.447085	0.552915	0.333333	0.666667	0.447085	0.333333
11	35321585	0.967995363865766	0.93	0.447085	0.552915	0.333333	0.666667	0.447085	0.333333
11	35321599	0.91468747541817	0.93	0.847644	0.152356	0.782609	0.217391	0.152356	0.217391
11	35321711	0.967995363865766	0.83	0.447085	0.552915	0.333333	0.666667	0.447085	0.333333
11	35321749	0.967995363865766	0.92	0.447085	0.552915	0.333333	0.666667	0.447085	0.333333
11	35321973	0.993762375661873	0.73	0.822883	0.177117	0.76087	0.23913	0.177117	0.23913
11	35322211	0.993762375661873	0.74	0.822883	0.177117	0.76087	0.23913	0.177117	0.23913
11	35322427	0.966942806315254	0.88	0.654952	0.345048	0.572464	0.427536	0.345048	0.427536
11	35322523	0.993762375661873	0.76	0.822883	0.177117	0.76087	0.23913	0.177117	0.23913
11	35322559	0.993762375661873	0.76	0.822883	0.177117	0.76087	0.23913	0.177117	0.23913
11	35322907	0.993762375661873	0.78	0.822883	0.177117	0.76087	0.23913	0.177117	0.23913
11	35322940	0.993762375661873	0.78	0.822883	0.177117	0.76087	0.23913	0.177117	0.23913
11	35323200	0.967995363865766	0.86	0.447085	0.552915	0.333333	0.666667	0.447085	0.333333
11	35323200	0.967995363865766	0.86	0.447085	0.552915	0.333333	0.666667	0.447085	0.333333
11	35323890	0.966942806315254	0.97	0.538938	0.461062	0.572464	0.427536	0.461062	0.427536
11	35324182	0.993762375661873	0.78	0.822684	0.177316	0.76087	0.23913	0.177316	0.23913
11	35324243	0.993762375661873	0.78	0.822484	0.177516	0.76087	0.23913	0.177516	0.23913
11	35324660	0.966942806315254	0.84	0.627196	0.372804	0.572464	0.427536	0.372804	0.427536
11	35325004	0.993762375661873	0.76	0.822684	0.177316	0.76087	0.23913	0.177316	0.23913
11	35325956	0.993762375661873	0.8	0.824481	0.175519	0.76087	0.23913	0.175519	0.23913
11	35326805	0.91468747541817	0.92	0.849641	0.150359	0.782609	0.217391	0.150359	0.217391
11	35327041	0.91468747541817	0.87	0.849641	0.150359	0.782609	0.217391	0.150359	0.217391
11	35327748	0.993762375661873	0.96	0.819489	0.180511	0.76087	0.23913	0.180511	0.23913
11	35327825	0.993762375661873	0.92	0.819489	0.180511	0.76087	0.23913	0.180511	0.23913
11	35328110	0.723280991792514	0.92	0.810104	0.189896	0.724638	0.275362	0.189896	0.275362
11	35328222	0.733752432181735	0.61	0.96905	0.0309505	0.978261	0.0217391	0.0309505	0.0217391
11	35328228	0.733752432181735	0.6	0.96905	0.0309505	0.978261	0.0217391	0.0309505	0.0217391
11	35328232	0.733752432181735	0.6	0.96905	0.0309505	0.978261	0.0217391	0.0309505	0.0217391
11	35328521	0.716699365423413	0.96	0.852037	0.147963	0.949275	0.0507246	0.147963	0.0507246
11	35329109	0.861432359200329	0.77	0.63778	0.36222	0.601449	0.398551	0.36222	0.398551
11	35329615	0.793985037497671	0.64	0.840256	0.159744	0.746377	0.253623	0.159744	0.253623
11	35329809	0.689038354907801	0.89	0.633387	0.366613	0.608696	0.391304	0.366613	0.391304
11	35330315	0.716699365423413	0.71	0.852037	0.147963	0.949275	0.0507246	0.147963	0.0507246
11	35331035	0.818465026105982	0.25	0.958067	0.0419329	0.971014	0.0289855	0.0419329	0.0289855
11	35331173	0.930847440365025	0.72	0.205272	0.794728	0.268116	0.731884	0.205272	0.268116
11	35331642	0.748563726604363	0.56	0.478235	0.521765	0.347826	0.652174	0.478235	0.347826
11	35331654	0.818465026105982	0.2	0.940495	0.0595048	0.971014	0.0289855	0.0595048	0.0289855
11	35331868	0.818465026105982	0.14	0.958666	0.0413339	0.971014	0.0289855	0.0413339	0.0289855
11	35331935	0.716699365423413	1	0.849441	0.150559	0.949275	0.0507246	0.150559	0.0507246
11	35332855	0.716699365423413	0.97	0.847644	0.152356	0.949275	0.0507246	0.152356	0.0507246
11	35334032	0.882658721457905	0.96	0.811302	0.188698	0.775362	0.224638	0.188698	0.224638
11	35334668	0.900564863075447	0.87	0.499002	0.500998	0.543478	0.456522	0.499002	0.456522
11	35334767	0.774542900512789	0.72	0.211462	0.788538	0.318841	0.681159	0.211462	0.318841
11	35335068	0.617659236626887	0.61	0.852436	0.147564	0.934783	0.0652174	0.147564	0.0652174
11	35335268	0.202425073803026	0.33	0.981629	0.0183706	0.963768	0.0362319	0.0183706	0.0362319
11	35335375	0.882658721457905	0.91	0.84365	0.15635	0.775362	0.224638	0.15635	0.224638
11	35336175	0.727539895271119	0.57	0.652756	0.347244	0.608696	0.391304	0.347244	0.391304
11	35336222	0.900564863075447	0.86	0.404153	0.595847	0.543478	0.456522	0.404153	0.456522
11	35337211	0.431081980692701	0.27	0.970048	0.0299521	0.942029	0.057971	0.0299521	0.057971
11	35337357	0.772723818805991	0.82	0.852037	0.147963	0.797101	0.202899	0.147963	0.202899
11	35337357	0.772723818805991	0.82	0.852037	0.147963	0.797101	0.202899	0.147963	0.202899
11	35338200	0.882658721457905	0.86	0.846446	0.153554	0.775362	0.224638	0.153554	0.224638
11	35338345	0.882658721457905	0.92	0.846246	0.153754	0.775362	0.224638	0.153754	0.224638
11	35338743	0.704456711577738	0.9	0.148363	0.851637	0.246377	0.753623	0.148363	0.246377
11	35338893	0.882658721457905	0.92	0.847444	0.152556	0.775362	0.224638	0.152556	0.224638
11	35338902	0.433507965988086	0.49	0.841653	0.158347	0.92029	0.0797101	0.158347	0.0797101
11	35339639	0.882658721457905	0.9	0.827875	0.172125	0.775362	0.224638	0.172125	0.224638
11	35340431	0.704456711577738	0.68	0.147764	0.852236	0.246377	0.753623	0.147764	0.246377
11	35340660	0.727539895271119	0.89	0.605831	0.394169	0.608696	0.391304	0.394169	0.391304
11	35341017	0.433507965988086	0.51	0.727236	0.272764	0.92029	0.0797101	0.272764	0.0797101
11	35341086	0.727539895271119	0.61	0.624401	0.375599	0.608696	0.391304	0.375599	0.391304
11	35341679	0.882658721457905	0.91	0.847644	0.152356	0.775362	0.224638	0.152356	0.224638
11	35343192	0.727539895271119	0.66	0.65595	0.34405	0.608696	0.391304	0.34405	0.391304
11	35343239	0.704456711577738	0.69	0.146765	0.853235	0.246377	0.753623	0.146765	0.246377
11	35343355	0.704456711577738	0.8	0.196685	0.803315	0.246377	0.753623	0.196685	0.246377
11	35343385	0.433507965988086	0.48	0.845647	0.154353	0.92029	0.0797101	0.154353	0.0797101
11	35343767	0.704456711577738	0.69	0.148163	0.851837	0.246377	0.753623	0.148163	0.246377
11	35344107	0.431081980692701	0.26	0.970048	0.0299521	0.942029	0.057971	0.0299521	0.057971
11	35344345	0.704456711577738	0.69	0.148363	0.851637	0.246377	0.753623	0.148363	0.246377
11	35345085	0.704456711577738	0.69	0.147963	0.852037	0.246377	0.753623	0.147963	0.246377
11	35345415	0.882658721457905	0.99	0.816893	0.183107	0.775362	0.224638	0.183107	0.224638
11	35345626	0.704456711577738	0.89	0.147764	0.852236	0.246377	0.753623	0.147764	0.246377
11	35345764	0.704456711577738	0.69	0.147364	0.852636	0.246377	0.753623	0.147364	0.246377
11	35345764	0.704456711577738	0.69	0.147364	0.852636	0.246377	0.753623	0.147364	0.246377
11	35346420	0.260203676759309	0.62	0.930312	0.0696885	0.847826	0.152174	0.0696885	0.152174
11	35347116	0.704456711577738	0.69	0.147364	0.852636	0.246377	0.753623	0.147364	0.246377
11	35347493	0.433507965988086	0.48	0.831869	0.168131	0.92029	0.0797101	0.168131	0.0797101
11	35347685	0.882658721457905	0.87	0.847444	0.152556	0.775362	0.224638	0.152556	0.224638
11	35347929	0.704456711577738	0.87	0.169129	0.830871	0.246377	0.753623	0.169129	0.246377
11	35348304	0.704456711577738	0.69	0.145767	0.854233	0.246377	0.753623	0.145767	0.246377
11	35348532	0.950633587126548	0.91	0.230032	0.769968	0.304348	0.695652	0.230032	0.304348
11	35349242	0.704456711577738	0.69	0.147564	0.852436	0.246377	0.753623	0.147564	0.246377
11	35350090	0.704456711577738	0.88	0.16873	0.83127	0.246377	0.753623	0.16873	0.246377
11	35351478	0.882658721457905	0.88	0.831669	0.168331	0.775362	0.224638	0.168331	0.224638
11	35351639	0.431081980692701	0.17	0.938498	0.0615016	0.942029	0.057971	0.0615016	0.057971
11	35351879	0.882658721457905	0.89	0.847444	0.152556	0.775362	0.224638	0.152556	0.224638
11	35352117	0.704456711577738	0.9	0.147165	0.852835	0.246377	0.753623	0.147165	0.246377
11	35352127	0.381997688735992	1	0.982827	0.0171725	0.934783	0.0652174	0.0171725	0.0652174
11	35353111	0.882658721457905	0.9	0.83127	0.16873	0.775362	0.224638	0.16873	0.224638
11	35353842	0.612633845473784	0.92	0.423123	0.576877	0.384058	0.615942	0.423123	0.384058
11	35353944	0.727539895271119	0.98	0.653155	0.346845	0.608696	0.391304	0.346845	0.391304
11	35354337	0.704456711577738	0.69	0.143171	0.856829	0.246377	0.753623	0.143171	0.246377
11	35354563	0.431081980692701	0.25	0.969848	0.0301518	0.942029	0.057971	0.0301518	0.057971
11	35354623	0.431081980692701	0.24	0.948882	0.0511182	0.942029	0.057971	0.0511182	0.057971
11	35354714	0.704456711577738	0.69	0.14357	0.85643	0.246377	0.753623	0.14357	0.246377
11	35355616	0.431081980692701	0.24	0.949481	0.0505192	0.942029	0.057971	0.0505192	0.057971
11	35355888	0.431081980692701	0.24	0.949681	0.0503195	0.942029	0.057971	0.0503195	0.057971
11	35356793	0.882658721457905	0.71	0.821286	0.178714	0.775362	0.224638	0.178714	0.224638
11	35357316	0.882658721457905	0.74	0.821685	0.178315	0.775362	0.224638	0.178315	0.224638
11	35357509	0.431081980692701	0.17	0.90615	0.0938498	0.942029	0.057971	0.0938498	0.057971
11	35357649	0.704456711577738	0.75	0.144169	0.855831	0.246377	0.753623	0.144169	0.246377
11	35357715	0.745817994799336	0.72	0.821486	0.178514	0.768116	0.231884	0.178514	0.231884
11	35358401	0.433507965988086	0.51	0.86262	0.13738	0.92029	0.0797101	0.13738	0.0797101
11	35358513	0.704456711577738	0.72	0.14397	0.85603	0.246377	0.753623	0.14397	0.246377
11	35358957	0.431081980692701	0.16	0.90655	0.0934505	0.942029	0.057971	0.0934505	0.057971
11	35360016	0.433507965988086	0.51	0.861422	0.138578	0.92029	0.0797101	0.138578	0.0797101
11	35360769	0.882658721457905	0.71	0.821486	0.178514	0.775362	0.224638	0.178514	0.224638
11	35360777	0.882658721457905	0.71	0.821685	0.178315	0.775362	0.224638	0.178315	0.224638
11	35360989	0.882658721457905	0.69	0.849042	0.150958	0.775362	0.224638	0.150958	0.224638
11	35361508	0.431081980692701	0.16	0.90655	0.0934505	0.942029	0.057971	0.0934505	0.057971
11	35361518	0.704456711577738	0.73	0.144169	0.855831	0.246377	0.753623	0.144169	0.246377
11	35361912	0.233127476554989	0.96	0.817492	0.182508	0.862319	0.137681	0.182508	0.137681
11	35362050	0.727539895271119	0.6	0.57508	0.42492	0.608696	0.391304	0.42492	0.391304
11	35362311	0.727539895271119	0.89	0.57528	0.42472	0.608696	0.391304	0.42472	0.391304
11	35362357	0.882658721457905	0.64	0.83766	0.16234	0.775362	0.224638	0.16234	0.224638
11	35362489	0.704456711577738	0.82	0.146366	0.853634	0.246377	0.753623	0.146366	0.246377
11	35362662	0.547024993823666	0.73	0.65615	0.34385	0.637681	0.362319	0.34385	0.362319
11	35362837	0.727539895271119	0.56	0.563498	0.436502	0.608696	0.391304	0.436502	0.391304
11	35362952	0.727539895271119	0.86	0.563498	0.436502	0.608696	0.391304	0.436502	0.391304
11	35362979	0.727539895271119	0.57	0.563299	0.436701	0.608696	0.391304	0.436701	0.391304
11	35363078	0.727539895271119	0.86	0.576677	0.423323	0.608696	0.391304	0.423323	0.391304
11	35363469	0.233127476554989	0.95	0.808506	0.191494	0.862319	0.137681	0.191494	0.137681
11	35363566	0.612633845473784	0.88	0.388179	0.611821	0.384058	0.615942	0.388179	0.384058
11	35363823	0.612633845473784	0.96	0.386182	0.613818	0.384058	0.615942	0.386182	0.384058
11	35363885	0.704456711577738	0.85	0.155351	0.844649	0.246377	0.753623	0.155351	0.246377
11	35364119	0.431081980692701	0.15	0.90655	0.0934505	0.942029	0.057971	0.0934505	0.057971
11	35364435	0.612633845473784	0.89	0.414137	0.585863	0.384058	0.615942	0.414137	0.384058
11	35364569	0.882658721457905	0.63	0.83726	0.16274	0.775362	0.224638	0.16274	0.224638
11	35364578	0.612633845473784	0.89	0.413938	0.586062	0.384058	0.615942	0.413938	0.384058
11	35365352	0.882658721457905	0.6	0.855631	0.144369	0.775362	0.224638	0.144369	0.224638
11	35365389	0.587602192987436	0.94	0.416933	0.583067	0.391304	0.608696	0.416933	0.391304
11	35365389	0.587602192987436	0.94	0.416933	0.583067	0.391304	0.608696	0.416933	0.391304
11	35365444	0.612633845473784	0.94	0.416134	0.583866	0.384058	0.615942	0.416134	0.384058
11	35365586	0.125421049827287	0.13	0.983227	0.0167732	0.949275	0.0507246	0.0167732	0.0507246
11	35365675	0.612633845473784	0.94	0.416134	0.583866	0.384058	0.615942	0.416134	0.384058
11	35365938	0.727539895271119	0.56	0.600639	0.399361	0.608696	0.391304	0.399361	0.391304
11	35365963	0.704456711577738	0.73	0.147364	0.852636	0.246377	0.753623	0.147364	0.246377
11	35366112	0.704456711577738	0.73	0.147364	0.852636	0.246377	0.753623	0.147364	0.246377
11	35366551	0.727539895271119	0.85	0.590256	0.409744	0.608696	0.391304	0.409744	0.391304
11	35366733	0.612633845473784	0.94	0.419928	0.580072	0.384058	0.615942	0.419928	0.384058
11	35367017	0.612633845473784	0.94	0.415735	0.584265	0.384058	0.615942	0.415735	0.384058
11	35367190	0.431081980692701	0.14	0.910543	0.0894569	0.942029	0.057971	0.0894569	0.057971
11	35367408	0.612633845473784	0.94	0.39357	0.60643	0.384058	0.615942	0.39357	0.384058
11	35367925	0.882658721457905	0.57	0.847644	0.152356	0.775362	0.224638	0.152356	0.224638
11	35368139	0.236034702445001	0.9	0.404553	0.595447	0.355072	0.644928	0.404553	0.355072
11	35368347	0.612633845473784	0.73	0.394169	0.605831	0.384058	0.615942	0.394169	0.384058
11	35368700	0.612633845473784	0.74	0.414137	0.585863	0.384058	0.615942	0.414137	0.384058
11	35369110	0.704456711577738	0.73	0.147564	0.852436	0.246377	0.753623	0.147564	0.246377
11	35369253	0.612633845473784	0.83	0.432907	0.567093	0.384058	0.615942	0.432907	0.384058
11	35370113	0.612633845473784	0.93	0.415935	0.584065	0.384058	0.615942	0.415935	0.384058
11	35370178	0.882658721457905	0.59	0.847644	0.152356	0.775362	0.224638	0.152356	0.224638
11	35370337	0.233127476554989	0.84	0.801318	0.198682	0.862319	0.137681	0.198682	0.137681
11	35370624	0.612633845473784	0.95	0.407149	0.592851	0.384058	0.615942	0.407149	0.384058
11	35370629	0.233127476554989	0.84	0.822085	0.177915	0.862319	0.137681	0.177915	0.137681
11	35370801	0.882658721457905	0.59	0.847644	0.152356	0.775362	0.224638	0.152356	0.224638
11	35370830	0.882658721457905	0.59	0.825479	0.174521	0.775362	0.224638	0.174521	0.224638
11	35372432	0.704456711577738	0.72	0.147564	0.852436	0.246377	0.753623	0.147564	0.246377
11	35373372	0.433507965988086	0.61	0.866414	0.133586	0.92029	0.0797101	0.133586	0.0797101
11	35373380	0.727539895271119	0.43	0.572484	0.427516	0.608696	0.391304	0.427516	0.391304
11	35373851	0.704456711577738	0.84	0.173522	0.826478	0.246377	0.753623	0.173522	0.246377
11	35373874	0.433507965988086	0.55	0.854633	0.145367	0.92029	0.0797101	0.145367	0.0797101
11	35374008	0.704456711577738	0.85	0.147364	0.852636	0.246377	0.753623	0.147364	0.246377
11	35374044	0.727539895271119	0.57	0.572883	0.427117	0.608696	0.391304	0.427117	0.391304
11	35374075	0.704456711577738	0.74	0.161142	0.838858	0.246377	0.753623	0.161142	0.246377
11	35374512	0.233127476554989	0.89	0.723642	0.276358	0.862319	0.137681	0.276358	0.137681
11	35374571	0.433507965988086	0.59	0.866014	0.133986	0.92029	0.0797101	0.133986	0.0797101
11	35374858	0.433507965988086	0.57	0.865815	0.134185	0.92029	0.0797101	0.134185	0.0797101
11	35375280	0.637313214850628	0.77	0.299121	0.700879	0.471014	0.528986	0.299121	0.471014
11	35375388	0.431081980692701	0.14	0.910543	0.0894569	0.942029	0.057971	0.0894569	0.057971
11	35375958	0.882658721457905	0.58	0.849241	0.150759	0.775362	0.224638	0.150759	0.224638
11	35376087	0.882658721457905	0.56	0.847045	0.152955	0.775362	0.224638	0.152955	0.224638
11	35376197	0.672472653523659	0.5	0.313299	0.686701	0.485507	0.514493	0.313299	0.485507
11	35376590	0.674504956438462	0.58	0.587859	0.412141	0.623188	0.376812	0.412141	0.376812
11	35376938	0.433507965988086	0.62	0.865815	0.134185	0.92029	0.0797101	0.134185	0.0797101
11	35376938	0.433507965988086	0.62	0.865815	0.134185	0.92029	0.0797101	0.134185	0.0797101
11	35377514	0.759357094740207	0.83	0.159345	0.840655	0.26087	0.73913	0.159345	0.26087
11	35378069	0.882658721457905	0.7	0.848842	0.151158	0.775362	0.224638	0.151158	0.224638
11	35378354	0.759357094740207	0.83	0.160942	0.839058	0.26087	0.73913	0.160942	0.26087
11	35378365	0.882658721457905	0.59	0.847644	0.152356	0.775362	0.224638	0.152356	0.224638
11	35378759	0.882658721457905	0.61	0.838858	0.161142	0.775362	0.224638	0.161142	0.224638
11	35379408	0.433507965988086	0.61	0.866613	0.133387	0.92029	0.0797101	0.133387	0.0797101
11	35379448	0.759357094740207	0.83	0.162939	0.837061	0.26087	0.73913	0.162939	0.26087
11	35379607	0.125421049827287	0.12	0.974641	0.0253594	0.949275	0.0507246	0.0253594	0.0507246
11	35379922	0.233127476554989	0.82	0.760184	0.239816	0.862319	0.137681	0.239816	0.137681
11	35380223	0.674504956438462	0.61	0.611222	0.388778	0.623188	0.376812	0.388778	0.376812
11	35380236	0.674504956438462	0.61	0.611222	0.388778	0.623188	0.376812	0.388778	0.376812
11	35380507	0.233127476554989	0.76	0.772764	0.227236	0.862319	0.137681	0.227236	0.137681
11	35380732	0.233127476554989	0.74	0.772364	0.227636	0.862319	0.137681	0.227636	0.137681
11	35380789	0.233127476554989	0.82	0.772764	0.227236	0.862319	0.137681	0.227236	0.137681
11	35381495	0.233127476554989	0.8	0.758986	0.241014	0.862319	0.137681	0.241014	0.137681
11	35381907	0.97575567566088	0.79	0.839058	0.160942	0.768116	0.231884	0.160942	0.231884
11	35381993	0.759357094740207	0.74	0.169329	0.830671	0.26087	0.73913	0.169329	0.26087
11	35382124	0.769067661752683	0.5	0.375399	0.624601	0.492754	0.507246	0.375399	0.492754
11	35383215	0.392735681359262	0.77	0.1248	0.8752	0.246377	0.753623	0.1248	0.246377
11	35384432	0.418444684593322	0.26	0.756789	0.243211	0.84058	0.15942	0.243211	0.15942
11	35384911	0.418444684593322	0.11	0.756789	0.243211	0.84058	0.15942	0.243211	0.15942
11	35385138	0.418444684593322	0.13	0.756989	0.243011	0.84058	0.15942	0.243011	0.15942
11	35385219	0.418444684593322	0.13	0.757788	0.242212	0.84058	0.15942	0.242212	0.15942
11	35387418	0.418444684593322	0.33	0.742612	0.257388	0.84058	0.15942	0.257388	0.15942
11	35387697	0.213152544396257	0.43	0.714058	0.285942	0.746377	0.253623	0.285942	0.253623
11	35387843	0.564781559513964	0.59	0.0217652	0.978235	0.0724638	0.927536	0.0217652	0.0724638
11	35387874	0.213152544396257	0.57	0.703075	0.296925	0.746377	0.253623	0.296925	0.253623
11	35388189	0.897167237028012	0.45	0.136382	0.863618	0.188406	0.811594	0.136382	0.188406
11	35388239	0.897167237028012	0.41	0.184105	0.815895	0.188406	0.811594	0.184105	0.188406
11	35388274	0.897167237028012	0.31	0.183706	0.816294	0.188406	0.811594	0.183706	0.188406
11	35388778	0.213152544396257	0.39	0.725839	0.274161	0.746377	0.253623	0.274161	0.253623
11	35388906	0.213152544396257	0.39	0.726038	0.273962	0.746377	0.253623	0.273962	0.253623
11	35389291	0.897167237028012	0.31	0.108227	0.891773	0.188406	0.811594	0.108227	0.188406
11	35389487	0.860741105286061	0.3	0.183506	0.816494	0.195652	0.804348	0.183506	0.195652
11	35389661	0.213152544396257	0.4	0.739617	0.260383	0.746377	0.253623	0.260383	0.253623
11	35389784	0.245809801381569	0.057	0.96885	0.0311502	0.963768	0.0362319	0.0311502	0.0362319
11	35391200	0.213152544396257	0.37	0.725639	0.274361	0.746377	0.253623	0.274361	0.253623
11	35391255	0.213152544396257	0.37	0.725439	0.274561	0.746377	0.253623	0.274561	0.253623
11	35391408	0.213152544396257	0.37	0.725639	0.274361	0.746377	0.253623	0.274361	0.253623
11	35392268	0.213152544396257	0.47	0.739816	0.260184	0.746377	0.253623	0.260184	0.253623
11	35392601	0.897167237028012	0.31	0.10623	0.89377	0.188406	0.811594	0.10623	0.188406
11	35392755	0.897167237028012	0.4	0.101438	0.898562	0.188406	0.811594	0.101438	0.188406
11	35392791	0.564781559513964	0.38	0.0215655	0.978435	0.0724638	0.927536	0.0215655	0.0724638
11	35394104	0.199116760540314	0.54	0.976238	0.023762	0.898551	0.101449	0.023762	0.101449
11	35394652	0.213152544396257	0.37	0.739816	0.260184	0.746377	0.253623	0.260184	0.253623
11	35394729	0.213152544396257	0.39	0.745208	0.254792	0.746377	0.253623	0.254792	0.253623
11	35394834	0.340278897073133	0.85	0.478435	0.521565	0.442029	0.557971	0.478435	0.442029
11	35395940	0.340278897073133	0.8	0.451677	0.548323	0.442029	0.557971	0.451677	0.442029
11	35395977	0.340278897073133	0.81	0.453874	0.546126	0.442029	0.557971	0.453874	0.442029
11	35396511	0.213152544396257	0.37	0.765775	0.234225	0.746377	0.253623	0.234225	0.253623
11	35397432	0.13991141696503	0.47	0.748403	0.251597	0.826087	0.173913	0.251597	0.173913
11	35397515	0.213152544396257	0.36	0.745208	0.254792	0.746377	0.253623	0.254792	0.253623
11	35397619	0.897167237028012	0.24	0.100439	0.899561	0.188406	0.811594	0.100439	0.188406
11	35397969	0.340278897073133	0.79	0.454473	0.545527	0.442029	0.557971	0.454473	0.442029
11	35398659	0.213152544396257	0.49	0.745407	0.254593	0.746377	0.253623	0.254593	0.253623
11	35398762	0.435748549245497	0.96	0.858427	0.141573	0.681159	0.318841	0.141573	0.318841
